Date,index_state,index_roc63,index_state_T1,index_roc63_T1
2002-10-09,DOWNTREND,-9.328263624841576,DOWNTREND,-8.744360521113196
2002-10-10,DOWNTREND,-9.623050915880302,DOWNTREND,-9.328263624841576
2002-10-11,DOWNTREND,-9.1401935451183,DOWNTREND,-9.623050915880302
2002-10-14,DOWNTREND,-8.509017018034037,DOWNTREND,-9.1401935451183
2002-10-15,DOWNTREND,-7.035512094698928,DOWNTREND,-8.509017018034037
2002-10-16,DOWNTREND,-6.387069951148526,DOWNTREND,-7.035512094698928
2002-10-17,DOWNTREND,-6.06013071895425,DOWNTREND,-6.387069951148526
2002-10-18,DOWNTREND,-7.612743069921405,DOWNTREND,-6.06013071895425
2002-10-21,DOWNTREND,-9.24053848107696,DOWNTREND,-7.612743069921405
2002-10-22,DOWNTREND,-9.132813291459833,DOWNTREND,-9.24053848107696
2002-10-23,DOWNTREND,-7.9130032392411,DOWNTREND,-9.132813291459833
2002-10-24,DOWNTREND,-8.606159660861124,DOWNTREND,-7.9130032392411
2002-10-25,DOWNTREND,-8.377741340438611,DOWNTREND,-8.606159660861124
2002-10-28,DOWNTREND,-9.21092718594495,DOWNTREND,-8.377741340438611
2002-10-29,DOWNTREND,-9.945841980057704,DOWNTREND,-9.21092718594495
2002-10-30,DOWNTREND,-9.897524350649347,DOWNTREND,-9.945841980057704
2002-10-31,DOWNTREND,-8.945965343996713,DOWNTREND,-9.897524350649347
2002-11-01,DOWNTREND,-8.426705220219958,DOWNTREND,-8.945965343996713
2002-11-04,DOWNTREND,-9.143768652876409,DOWNTREND,-8.426705220219958
2002-11-05,DOWNTREND,-9.811398536535087,DOWNTREND,-9.143768652876409
2002-11-06,DOWNTREND,-9.592016133202328,DOWNTREND,-9.811398536535087
2002-11-07,DOWNTREND,-9.28359914800769,DOWNTREND,-9.592016133202328
2002-11-08,DOWNTREND,-8.693155119302462,DOWNTREND,-9.28359914800769
2002-11-11,DOWNTREND,-7.6878490884181705,DOWNTREND,-8.693155119302462
2002-11-12,DOWNTREND,-7.131881523870069,DOWNTREND,-7.6878490884181705
2002-11-13,DOWNTREND,-7.343708783962024,DOWNTREND,-7.131881523870069
2002-11-14,DOWNTREND,-8.478113424114364,DOWNTREND,-7.343708783962024
2002-11-15,DOWNTREND,-8.77147454196293,DOWNTREND,-8.478113424114364
2002-11-18,DOWNTREND,-7.975492249685807,DOWNTREND,-8.77147454196293
2002-11-19,DOWNTREND,-8.046097433211113,DOWNTREND,-7.975492249685807
2002-11-20,DOWNTREND,-7.787378894998678,DOWNTREND,-8.046097433211113
2002-11-21,DOWNTREND,-7.223594973976136,DOWNTREND,-7.787378894998678
2002-11-22,DOWNTREND,-7.753855871979781,DOWNTREND,-7.223594973976136
2002-11-25,DOWNTREND,-6.787449820409885,DOWNTREND,-7.753855871979781
2002-11-26,DOWNTREND,-7.368531541933448,DOWNTREND,-6.787449820409885
2002-11-27,DOWNTREND,-7.758260142199918,DOWNTREND,-7.368531541933448
2002-11-28,DOWNTREND,-7.518522383387246,DOWNTREND,-7.758260142199918
2002-11-29,DOWNTREND,-7.083529227393827,DOWNTREND,-7.518522383387246
2002-12-02,UPTREND,-5.939451177921189,DOWNTREND,-7.083529227393827
2002-12-03,UPTREND,-3.663272803610785,UPTREND,-5.939451177921189
2002-12-04,UPTREND,-1.7012339196639439,UPTREND,-3.663272803610785
2002-12-05,UPTREND,-1.7769833342095556,UPTREND,-1.7012339196639439
2002-12-06,UPTREND,-2.796797640366587,UPTREND,-1.7769833342095556
2002-12-09,UPTREND,-3.0517423442449845,UPTREND,-2.796797640366587
2002-12-10,UPTREND,-2.3210320397589017,UPTREND,-3.0517423442449845
2002-12-11,UPTREND,-2.3208986858838467,UPTREND,-2.3210320397589017
2002-12-12,UPTREND,-2.6343687056079714,UPTREND,-2.3208986858838467
2002-12-13,UPTREND,-1.455557339326804,UPTREND,-2.6343687056079714
2002-12-16,UPTREND,-0.1405405405405356,UPTREND,-1.455557339326804
2002-12-17,UPTREND,0.3681845254209794,UPTREND,-0.1405405405405356
2002-12-18,UPTREND,1.1586792144916473,UPTREND,0.3681845254209794
2002-12-19,UPTREND,2.111555969944603,UPTREND,1.1586792144916473
2002-12-20,UPTREND,2.7844161618407104,UPTREND,2.111555969944603
2002-12-23,UPTREND,1.414730815809751,UPTREND,2.7844161618407104
2002-12-24,UPTREND,0.27767191158056265,UPTREND,1.414730815809751
2002-12-25,UPTREND,0.8323294272259236,UPTREND,0.27767191158056265
2002-12-26,UPTREND,0.9059463020919155,UPTREND,0.8323294272259236
2002-12-27,UPTREND,0.04372301470187053,UPTREND,0.9059463020919155
2002-12-30,UPTREND,-0.1039159921242604,UPTREND,0.04372301470187053
2002-12-31,UPTREND,-0.03816793893129399,UPTREND,-0.1039159921242604
2003-01-02,UPTREND,0.5041372129979657,UPTREND,-0.03816793893129399
2003-01-03,UPTREND,0.3742226624841662,UPTREND,0.5041372129979657
2003-01-06,UPTREND,0.9665592711920791,UPTREND,0.3742226624841662
2003-01-07,UPTREND,0.9952474140341074,UPTREND,0.9665592711920791
2003-01-08,UPTREND,0.385259631490786,UPTREND,0.9952474140341074
2003-01-09,UPTREND,-0.2230524730942986,UPTREND,0.385259631490786
2003-01-10,UPTREND,-0.7940033314825136,UPTREND,-0.2230524730942986
2003-01-13,UPTREND,-1.4394065216187757,UPTREND,-0.7940033314825136
2003-01-14,UPTREND,-1.5655360017764912,UPTREND,-1.4394065216187757
2003-01-15,UPTREND,-1.7978403651341366,UPTREND,-1.5655360017764912
2003-01-16,UPTREND,-3.095611285266443,UPTREND,-1.7978403651341366
2003-01-17,UPTREND,-3.1400425389006967,UPTREND,-3.095611285266443
2003-01-20,DOWNTREND,-4.453982942192977,UPTREND,-3.1400425389006967
2003-01-21,DOWNTREND,-4.321608040200994,DOWNTREND,-4.453982942192977
2003-01-22,DOWNTREND,-4.688722476807861,DOWNTREND,-4.321608040200994
2003-01-23,DOWNTREND,-3.791734243051284,DOWNTREND,-4.688722476807861
2003-01-24,DOWNTREND,-3.4340044742729385,DOWNTREND,-3.791734243051284
2003-01-27,DOWNTREND,-3.1587230215827202,DOWNTREND,-3.4340044742729385
2003-01-28,DOWNTREND,-2.94465401722877,DOWNTREND,-3.1587230215827202
2003-02-10,DOWNTREND,-3.755419176848159,DOWNTREND,-2.94465401722877
2003-02-11,DOWNTREND,-5.503242176487167,DOWNTREND,-3.755419176848159
2003-02-12,DOWNTREND,-7.169960922013931,DOWNTREND,-5.503242176487167
2003-02-13,DOWNTREND,-4.542338018512179,DOWNTREND,-7.169960922013931
2003-02-14,DOWNTREND,-3.4946236559139865,DOWNTREND,-4.542338018512179
2003-02-17,DOWNTREND,-3.51047989920971,DOWNTREND,-3.4946236559139865
2003-02-18,DOWNTREND,-4.374428179322968,DOWNTREND,-3.51047989920971
2003-02-19,DOWNTREND,-5.068782464752552,DOWNTREND,-4.374428179322968
2003-02-20,DOWNTREND,-5.294688195355738,DOWNTREND,-5.068782464752552
2003-02-21,DOWNTREND,-6.2688606730057455,DOWNTREND,-5.294688195355738
2003-02-24,DOWNTREND,-5.666400638467676,DOWNTREND,-6.2688606730057455
2003-02-25,DOWNTREND,-5.962337145132854,DOWNTREND,-5.666400638467676
2003-02-26,DOWNTREND,-6.270983895749151,DOWNTREND,-5.962337145132854
2003-02-27,DOWNTREND,-6.180927423948955,DOWNTREND,-6.270983895749151
2003-02-28,DOWNTREND,-6.514084507042252,DOWNTREND,-6.180927423948955
2003-03-03,DOWNTREND,-6.171020570068559,DOWNTREND,-6.514084507042252
2003-03-04,DOWNTREND,-5.894772882903453,DOWNTREND,-6.171020570068559
2003-03-05,DOWNTREND,-6.873689578965261,DOWNTREND,-5.894772882903453
2003-03-06,DOWNTREND,-6.923512747875353,DOWNTREND,-6.873689578965261
2003-03-07,DOWNTREND,-7.039220131489452,DOWNTREND,-6.923512747875353
2003-03-10,DOWNTREND,-7.717912552891399,DOWNTREND,-7.039220131489452
2003-03-11,DOWNTREND,-8.438747399786356,DOWNTREND,-7.717912552891399
2003-03-12,DOWNTREND,-9.57215373459028,DOWNTREND,-8.438747399786356
2003-03-13,DOWNTREND,-11.947047286990633,DOWNTREND,-9.57215373459028
2003-03-14,DOWNTREND,-13.840072645692,DOWNTREND,-11.947047286990633
2003-03-17,DOWNTREND,-13.985976556227598,DOWNTREND,-13.840072645692
2003-03-18,DOWNTREND,-14.478461121647248,DOWNTREND,-13.985976556227598
2003-03-19,DOWNTREND,-13.979958610173194,DOWNTREND,-14.478461121647248
2003-03-20,DOWNTREND,-15.485791610284174,DOWNTREND,-13.979958610173194
2003-03-21,DOWNTREND,-15.786047520885319,DOWNTREND,-15.485791610284174
2003-03-24,DOWNTREND,-16.195764603407916,DOWNTREND,-15.786047520885319
2003-03-25,DOWNTREND,-16.877545479228896,DOWNTREND,-16.195764603407916
2003-03-26,DOWNTREND,-17.527335715058996,DOWNTREND,-16.877545479228896
2003-03-27,DOWNTREND,-18.023412634191075,DOWNTREND,-17.527335715058996
2003-03-28,DOWNTREND,-19.052484405248443,DOWNTREND,-18.023412634191075
2003-03-31,DOWNTREND,-21.898163067998716,DOWNTREND,-19.052484405248443
2003-04-01,DOWNTREND,-24.49443062614903,DOWNTREND,-21.898163067998716
2003-04-02,DOWNTREND,-21.33203061390652,DOWNTREND,-24.49443062614903
2003-04-03,DOWNTREND,-19.003149093278317,DOWNTREND,-21.33203061390652
2003-04-04,DOWNTREND,-18.420766807863576,DOWNTREND,-19.003149093278317
2003-04-07,DOWNTREND,-18.712591141582337,DOWNTREND,-18.420766807863576
2003-04-08,DOWNTREND,-19.617590822179746,DOWNTREND,-18.712591141582337
2003-04-09,DOWNTREND,-19.79742677251574,DOWNTREND,-19.617590822179746
2003-04-10,DOWNTREND,-19.456717394861734,DOWNTREND,-19.79742677251574
2003-04-11,DOWNTREND,-18.614034131181498,DOWNTREND,-19.456717394861734
2003-04-14,DOWNTREND,-18.295959208289915,DOWNTREND,-18.614034131181498
2003-04-15,DOWNTREND,-18.19432218309859,DOWNTREND,-18.295959208289915
2003-04-16,DOWNTREND,-17.63272988983004,DOWNTREND,-18.19432218309859
2003-04-17,DOWNTREND,-16.196673897324658,DOWNTREND,-17.63272988983004
2003-04-18,DOWNTREND,-14.955569217012249,DOWNTREND,-16.196673897324658
2003-04-21,DOWNTREND,-14.943751049420714,DOWNTREND,-14.955569217012249
2003-04-22,DOWNTREND,-14.643599393360665,DOWNTREND,-14.943751049420714
2003-04-23,DOWNTREND,-13.947323896001349,DOWNTREND,-14.643599393360665
2003-04-24,DOWNTREND,-13.29139035311456,DOWNTREND,-13.947323896001349
2003-04-25,DOWNTREND,-11.639997689330487,DOWNTREND,-13.29139035311456
2003-04-28,DOWNTREND,-11.730713666570361,DOWNTREND,-11.639997689330487
2003-04-29,DOWNTREND,-11.00350058343058,DOWNTREND,-11.730713666570361
2003-05-05,DOWNTREND,-11.175303454715221,DOWNTREND,-11.00350058343058
2003-05-06,DOWNTREND,-10.120199355027863,DOWNTREND,-11.175303454715221
2003-05-07,DOWNTREND,-10.004069057722495,DOWNTREND,-10.120199355027863
2003-05-08,UPTREND,-9.695355033012863,DOWNTREND,-10.004069057722495
2003-05-09,UPTREND,-9.129425420777723,UPTREND,-9.695355033012863
2003-05-12,UPTREND,-8.405847546119045,UPTREND,-9.129425420777723
2003-05-13,UPTREND,-7.254007254007258,UPTREND,-8.405847546119045
2003-05-14,UPTREND,-6.080315054597528,UPTREND,-7.254007254007258
2003-05-15,UPTREND,-5.027149045207742,UPTREND,-6.080315054597528
2003-05-16,UPTREND,-6.745675465373785,UPTREND,-5.027149045207742
2003-05-19,UPTREND,-8.623244236353928,UPTREND,-6.745675465373785
2003-05-20,UPTREND,-8.493085643064871,UPTREND,-8.623244236353928
2003-05-21,UPTREND,-8.293966393589654,UPTREND,-8.493085643064871
2003-05-22,UPTREND,-7.894895075461485,UPTREND,-8.293966393589654
2003-05-23,UPTREND,-7.873968311344069,UPTREND,-7.894895075461485
2003-05-26,UPTREND,-7.1923217106062465,UPTREND,-7.873968311344069
2003-05-27,UPTREND,-7.807590041092573,UPTREND,-7.1923217106062465
2003-05-28,UPTREND,-7.592715832778743,UPTREND,-7.807590041092573
2003-05-29,UPTREND,-7.522311942201454,UPTREND,-7.592715832778743
2003-05-30,UPTREND,-7.5596575384054825,UPTREND,-7.522311942201454
2003-06-02,UPTREND,-7.867079764291366,UPTREND,-7.5596575384054825
2003-06-03,UPTREND,-8.443048677376504,UPTREND,-7.867079764291366
2003-06-04,UPTREND,-8.065005154326592,UPTREND,-8.443048677376504
2003-06-05,UPTREND,-7.697456492637218,UPTREND,-8.065005154326592
2003-06-06,UPTREND,-7.584611638665698,UPTREND,-7.697456492637218
2003-06-09,UPTREND,-7.114985977319849,UPTREND,-7.584611638665698
2003-06-10,UPTREND,-6.932811640276338,UPTREND,-7.114985977319849
2003-06-11,UPTREND,-6.514797986000254,UPTREND,-6.932811640276338
2003-06-12,UPTREND,-5.98976003947937,UPTREND,-6.514797986000254
2003-06-13,UPTREND,-5.8343129369547775,UPTREND,-5.98976003947937
2003-06-16,UPTREND,-5.784252944823318,UPTREND,-5.8343129369547775
2003-06-17,DOWNTREND,-5.619166148102055,UPTREND,-5.784252944823318
2003-06-18,DOWNTREND,-3.8649179496927215,DOWNTREND,-5.619166148102055
2003-06-19,DOWNTREND,-3.7543526432415186,DOWNTREND,-3.8649179496927215
2003-06-20,DOWNTREND,-2.3760727552196617,DOWNTREND,-3.7543526432415186
2003-06-23,DOWNTREND,-2.351198144808043,DOWNTREND,-2.3760727552196617
2003-06-24,DOWNTREND,-1.2537352215148803,DOWNTREND,-2.351198144808043
2003-06-25,DOWNTREND,-0.2809172274122995,DOWNTREND,-1.2537352215148803
2003-06-26,DOWNTREND,-0.3150433184562997,DOWNTREND,-0.2809172274122995
2003-06-27,DOWNTREND,0.026322716504338012,DOWNTREND,-0.3150433184562997
2003-06-30,DOWNTREND,1.1559157642994813,DOWNTREND,0.026322716504338012
2003-07-01,DOWNTREND,4.958393508011834,DOWNTREND,1.1559157642994813
2003-07-02,DOWNTREND,8.622171297622474,DOWNTREND,4.958393508011834
2003-07-03,DOWNTREND,4.767818947077897,DOWNTREND,8.622171297622474
2003-07-04,DOWNTREND,2.0109934307547928,DOWNTREND,4.767818947077897
2003-07-07,DOWNTREND,1.3047530288909652,DOWNTREND,2.0109934307547928
2003-07-08,DOWNTREND,1.9211459937077482,DOWNTREND,1.3047530288909652
2003-07-09,DOWNTREND,2.6913143944542672,DOWNTREND,1.9211459937077482
2003-07-10,DOWNTREND,3.2152365349170453,DOWNTREND,2.6913143944542672
2003-07-11,DOWNTREND,2.4109440606799417,DOWNTREND,3.2152365349170453
2003-07-14,DOWNTREND,1.0316875460574744,DOWNTREND,2.4109440606799417
2003-07-15,DOWNTREND,1.0535498590793135,DOWNTREND,1.0316875460574744
2003-07-16,DOWNTREND,1.3383549667092671,DOWNTREND,1.0535498590793135
2003-07-17,DOWNTREND,1.0014786933727713,DOWNTREND,1.3383549667092671
2003-07-18,DOWNTREND,-0.21902170305965626,DOWNTREND,1.0014786933727713
2003-07-21,DOWNTREND,-1.4720378524019064,DOWNTREND,-0.21902170305965626
2003-07-22,DOWNTREND,-1.8227281700335658,DOWNTREND,-1.4720378524019064
2003-07-23,DOWNTREND,-1.5332982363780023,DOWNTREND,-1.8227281700335658
2003-07-24,DOWNTREND,-1.776117446585403,DOWNTREND,-1.5332982363780023
2003-07-25,DOWNTREND,-2.412080010458882,DOWNTREND,-1.776117446585403
2003-07-28,DOWNTREND,-2.719665271966525,DOWNTREND,-2.412080010458882
2003-07-29,DOWNTREND,-3.096563011456622,DOWNTREND,-2.719665271966525
2003-07-30,DOWNTREND,-3.454831519601404,DOWNTREND,-3.096563011456622
2003-07-31,DOWNTREND,-3.8696537678207834,DOWNTREND,-3.454831519601404
2003-08-01,DOWNTREND,-5.479809511383656,DOWNTREND,-3.8696537678207834
2003-08-04,DOWNTREND,-7.059811393876765,DOWNTREND,-5.479809511383656
2003-08-05,DOWNTREND,-8.010518214468947,DOWNTREND,-7.059811393876765
2003-08-06,DOWNTREND,-8.884205147857188,DOWNTREND,-8.010518214468947
2003-08-07,DOWNTREND,-9.987966305655824,DOWNTREND,-8.884205147857188
2003-08-08,DOWNTREND,-11.088684243723971,DOWNTREND,-9.987966305655824
2003-08-11,DOWNTREND,-10.000000000000005,DOWNTREND,-11.088684243723971
2003-08-12,DOWNTREND,-8.845634997109258,DOWNTREND,-10.000000000000005
2003-08-13,DOWNTREND,-8.928112965340194,DOWNTREND,-8.845634997109258
2003-08-14,DOWNTREND,-7.426384745103137,DOWNTREND,-8.928112965340194
2003-08-15,DOWNTREND,-7.316124010896355,DOWNTREND,-7.426384745103137
2003-08-18,DOWNTREND,-6.755346896191974,DOWNTREND,-7.316124010896355
2003-08-19,DOWNTREND,-6.730643687165427,DOWNTREND,-6.755346896191974
2003-08-20,DOWNTREND,-6.977504577556886,DOWNTREND,-6.730643687165427
2003-08-21,DOWNTREND,-6.754810839115064,DOWNTREND,-6.977504577556886
2003-08-22,DOWNTREND,-6.856318825380184,DOWNTREND,-6.754810839115064
2003-08-25,DOWNTREND,-6.8613329841560935,DOWNTREND,-6.856318825380184
2003-08-26,DOWNTREND,-6.61764705882352,DOWNTREND,-6.8613329841560935
2003-08-27,DOWNTREND,-6.27955859169732,DOWNTREND,-6.61764705882352
2003-08-28,DOWNTREND,-6.303573783463011,DOWNTREND,-6.27955859169732
2003-08-29,DOWNTREND,-5.864116094986799,DOWNTREND,-6.303573783463011
2003-09-03,DOWNTREND,-6.266077435525361,DOWNTREND,-5.864116094986799
2003-09-04,DOWNTREND,-6.355066253543402,DOWNTREND,-6.266077435525361
2003-09-05,DOWNTREND,-6.5999209590304195,DOWNTREND,-6.355066253543402
2003-09-08,DOWNTREND,-7.115195274040041,DOWNTREND,-6.5999209590304195
2003-09-09,DOWNTREND,-6.897457794127308,DOWNTREND,-7.115195274040041
2003-09-10,DOWNTREND,-7.060755336617405,DOWNTREND,-6.897457794127308
2003-09-11,DOWNTREND,-7.217847769028871,DOWNTREND,-7.060755336617405
2003-09-12,DOWNTREND,-7.4178712220762115,DOWNTREND,-7.217847769028871
2003-09-15,DOWNTREND,-7.758110153319729,DOWNTREND,-7.4178712220762115
2003-09-16,DOWNTREND,-7.6547768180919,DOWNTREND,-7.758110153319729
2003-09-17,DOWNTREND,-7.513346075265259,DOWNTREND,-7.6547768180919
2003-09-18,DOWNTREND,-7.73582423365348,DOWNTREND,-7.513346075265259
2003-09-19,DOWNTREND,-8.22672702223973,DOWNTREND,-7.73582423365348
2003-09-22,DOWNTREND,-7.665413285836799,DOWNTREND,-8.22672702223973
2003-09-23,DOWNTREND,-7.900796000263136,DOWNTREND,-7.665413285836799
2003-09-24,DOWNTREND,-8.35953878406708,DOWNTREND,-7.900796000263136
2003-09-25,DOWNTREND,-6.808006320779565,DOWNTREND,-8.35953878406708
2003-09-26,DOWNTREND,-7.940789473684207,DOWNTREND,-6.808006320779565
2003-09-29,DOWNTREND,-8.537466342680764,DOWNTREND,-7.940789473684207
2003-09-30,DOWNTREND,-8.714454199973797,DOWNTREND,-8.537466342680764
2003-10-01,DOWNTREND,-8.234440928270049,DOWNTREND,-8.714454199973797
2003-10-02,DOWNTREND,-8.50895679662804,DOWNTREND,-8.234440928270049
2003-10-03,DOWNTREND,-8.903929557103437,DOWNTREND,-8.50895679662804
2003-10-06,DOWNTREND,-8.989354711525829,DOWNTREND,-8.903929557103437
2003-10-07,DOWNTREND,-9.221069223696304,DOWNTREND,-8.989354711525829
2003-10-08,DOWNTREND,-9.166115155526139,DOWNTREND,-9.221069223696304
2003-10-09,DOWNTREND,-9.424603174603176,DOWNTREND,-9.166115155526139
2003-10-10,DOWNTREND,-9.687871974606537,DOWNTREND,-9.424603174603176
2003-10-13,DOWNTREND,-9.740733373118491,DOWNTREND,-9.687871974606537
2003-10-14,DOWNTREND,-9.9475396772694,DOWNTREND,-9.740733373118491
2003-10-15,DOWNTREND,-10.080966286169364,DOWNTREND,-9.9475396772694
2003-10-16,DOWNTREND,-10.281493312038343,DOWNTREND,-10.080966286169364
2003-10-17,DOWNTREND,-10.562724491153382,DOWNTREND,-10.281493312038343
2003-10-20,DOWNTREND,-10.564930300807045,DOWNTREND,-10.562724491153382
2003-10-21,DOWNTREND,-10.395442359249325,DOWNTREND,-10.564930300807045
2003-10-22,DOWNTREND,-11.30120965047116,DOWNTREND,-10.395442359249325
2003-10-23,DOWNTREND,-12.477480483085351,DOWNTREND,-11.30120965047116
2003-10-24,DOWNTREND,-12.318306651483681,DOWNTREND,-12.477480483085351
2003-10-27,DOWNTREND,-11.666666666666675,DOWNTREND,-12.318306651483681
2003-10-28,DOWNTREND,-10.525604648020545,DOWNTREND,-11.666666666666675
2003-10-29,DOWNTREND,-9.540300129014742,DOWNTREND,-10.525604648020545
2003-10-30,DOWNTREND,-8.351558228540187,DOWNTREND,-9.540300129014742
2003-10-31,DOWNTREND,-5.990751604665594,DOWNTREND,-8.351558228540187
2003-11-03,DOWNTREND,-5.636249913128074,DOWNTREND,-5.990751604665594
2003-11-04,DOWNTREND,-5.389388551906866,DOWNTREND,-5.636249913128074
2003-11-05,DOWNTREND,-4.689471470629467,DOWNTREND,-5.389388551906866
2003-11-06,DOWNTREND,-3.792569659442735,DOWNTREND,-4.689471470629467
2003-11-07,DOWNTREND,-2.575198637911461,DOWNTREND,-3.792569659442735
2003-11-10,UPTREND,-2.4495270365664257,DOWNTREND,-2.575198637911461
2003-11-11,UPTREND,-1.2050739957716758,UPTREND,-2.4495270365664257
2003-11-12,UPTREND,1.3390654732539333,UPTREND,-1.2050739957716758
2003-11-13,UPTREND,4.806277587052487,UPTREND,1.3390654732539333
2003-11-14,UPTREND,8.978306508047575,UPTREND,4.806277587052487
2003-11-17,UPTREND,8.160839160839153,UPTREND,8.978306508047575
2003-11-18,UPTREND,5.053545180933715,UPTREND,8.160839160839153
2003-11-19,UPTREND,6.896309314586996,UPTREND,5.053545180933715
2003-11-20,UPTREND,9.020075810753891,UPTREND,6.896309314586996
2003-11-21,UPTREND,12.582688247712875,UPTREND,9.020075810753891
2003-11-24,UPTREND,14.796850836496564,UPTREND,12.582688247712875
2003-11-25,UPTREND,16.282339707536554,UPTREND,14.796850836496564
2003-11-26,UPTREND,13.267451640033645,UPTREND,16.282339707536554
2003-11-27,UPTREND,14.651653764954254,UPTREND,13.267451640033645
2003-11-28,UPTREND,14.827272090252958,UPTREND,14.651653764954254
2003-12-01,UPTREND,16.00872563507142,UPTREND,14.827272090252958
2003-12-02,UPTREND,15.797254487856385,UPTREND,16.00872563507142
2003-12-03,UPTREND,15.698166431593785,UPTREND,15.797254487856385
2003-12-04,UPTREND,15.610204225849767,UPTREND,15.698166431593785
2003-12-05,UPTREND,14.633457983489743,UPTREND,15.610204225849767
2003-12-08,UPTREND,13.787985865724375,UPTREND,14.633457983489743
2003-12-09,UPTREND,14.462517680339454,UPTREND,13.787985865724375
2003-12-10,UPTREND,14.782485274288563,UPTREND,14.462517680339454
2003-12-11,UPTREND,15.451562277072334,UPTREND,14.782485274288563
2003-12-12,UPTREND,15.764672283307144,UPTREND,15.451562277072334
2003-12-15,UPTREND,16.589467683317892,UPTREND,15.764672283307144
2003-12-16,UPTREND,18.451447312134604,UPTREND,16.589467683317892
2003-12-17,UPTREND,20.623346915433576,UPTREND,18.451447312134604
2003-12-18,UPTREND,20.518682574837467,UPTREND,20.623346915433576
2003-12-19,UPTREND,19.950000000000003,UPTREND,20.518682574837467
2003-12-22,UPTREND,19.466685730626267,UPTREND,19.950000000000003
2003-12-23,UPTREND,17.613395506570587,UPTREND,19.466685730626267
2003-12-24,UPTREND,18.930894018437776,UPTREND,17.613395506570587
2003-12-25,UPTREND,19.53758885617863,UPTREND,18.930894018437776
2003-12-26,UPTREND,19.171691070915884,UPTREND,19.53758885617863
2003-12-29,UPTREND,18.952510956246854,UPTREND,19.171691070915884
2003-12-30,UPTREND,19.536423841059616,UPTREND,18.952510956246854
2003-12-31,UPTREND,20.421265238404388,UPTREND,19.536423841059616
2004-01-05,UPTREND,22.137184115523464,UPTREND,20.421265238404388
2004-01-06,UPTREND,23.18043698451743,UPTREND,22.137184115523464
2004-01-07,UPTREND,24.71402550091074,UPTREND,23.18043698451743
2004-01-08,UPTREND,25.30120481927711,UPTREND,24.71402550091074
